시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,49.56,202004,4,195000,4,1982,선릉로 7
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,41.98,202004,13,180000,1,1982,개포로 310
서울특별시 강남구 개포동,141,141,0,개포주공 1단지,42.55,202004,16,184000,2,1982,개포로 310
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,202004,17,175000,5,1983,삼성로4길 17
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.36,202004,27,229000,19,2019,삼성로 11
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202004,14,180000,10,2019,선릉로 8
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202004,22,185000,5,2019,선릉로 8
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202004,4,103500,3,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,202004,29,115000,10,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202004,20,101500,15,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202004,24,85000,7,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202004,29,85000,7,1992,개포로109길 9
서울특별시 강남구 논현동,196,196,0,거평프리젠,42.395,202004,1,40000,5,1996,강남대로112길 41
서울특별시 강남구 논현동,212-13,212,13,논현동월드메르디앙,84.9954,202004,17,116000,7,2007,학동로38길 22
서울특별시 강남구 논현동,276-1,276,1,아크로힐스논현,84.208,202004,18,157000,1,2014,언주로 604
서울특별시 강남구 논현동,276-1,276,1,아크로힐스논현,113.087,202004,29,203000,3,2014,언주로 604
서울특별시 강남구 대치동,503,503,0,개포우성1,127.61,202004,24,295000,13,1983,선릉로 120
서울특별시 강남구 대치동,891-26,891,26,대우아이빌멤버스(891-26),35.236,202004,25,37000,12,2003,삼성로85길 42
서울특별시 강남구 대치동,891-23,891,23,대우아이빌명문가(891-23),34.2,202004,9,32500,11,2004,선릉로90길 56
서울특별시 강남구 대치동,974,974,0,대치현대,59.82,202004,5,135000,4,1999,삼성로64길 5
서울특별시 강남구 대치동,974,974,0,대치현대,101.6,202004,7,212000,16,1999,삼성로64길 5
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202004,3,345000,20,2005,선릉로 206
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202004,11,331000,6,2005,선릉로 206
서울특별시 강남구 대치동,670,670,0,동부센트레빌,121.74,202004,13,300000,11,2005,선릉로 206
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202004,25,342500,19,2005,선릉로 206
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202004,29,350000,23,2005,선릉로 206
서울특별시 강남구 대치동,1009-4,1009,4,상지리츠빌카일룸(1009-4),178.17,202004,16,420000,2,2011,도곡로 603
서울특별시 강남구 대치동,506,506,0,선경2차(8동-12동),84.55,202004,26,240000,2,1985,삼성로 151
서울특별시 강남구 대치동,890-49,890,49,선릉역대우아이빌(890-49),25.42,202004,13,25000,15,2004,테헤란로64길 9
서울특별시 강남구 대치동,890-49,890,49,선릉역대우아이빌(890-49),25.42,202004,24,24500,15,2004,테헤란로64길 9
서울특별시 강남구 대치동,316,316,0,은마,84.43,202004,6,195000,8,1979,삼성로 212
서울특별시 강남구 대치동,316,316,0,은마,84.43,202004,8,215000,9,1979,삼성로 212
서울특별시 강남구 대치동,316,316,0,은마,76.79,202004,8,184000,7,1979,삼성로 212
서울특별시 강남구 대치동,316,316,0,은마,84.43,202004,14,189300,4,1979,삼성로 212
서울특별시 강남구 대치동,316,316,0,은마,84.43,202004,17,192000,11,1979,삼성로 212
서울특별시 강남구 대치동,316,316,0,은마,76.79,202004,22,174500,7,1979,삼성로 212
서울특별시 강남구 대치동,316,316,0,은마,84.43,202004,28,194000,9,1979,삼성로 212
서울특별시 강남구 대치동,316,316,0,은마,76.79,202004,30,177000,9,1979,삼성로 212
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),59.83,202004,18,75000,14,2004,테헤란로 428
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),33.11,202004,24,37000,13,2004,테헤란로 428
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),33.11,202004,29,35000,4,2004,테헤란로 428
서울특별시 강남구 대치동,511,511,0,한보미도맨션1,128.01,202004,9,273000,3,1983,삼성로 150
서울특별시 강남구 대치동,511,511,0,한보미도맨션1,128.01,202004,14,272000,4,1983,삼성로 150
서울특별시 강남구 대치동,511,511,0,한보미도맨션1,128.01,202004,17,285000,14,1983,삼성로 150
