시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경기도 가평군 가평읍 달전리,285-1,285,1,신초,84.875,202008,10,8300,11,1993,달전로 64
경기도 가평군 가평읍 대곡리,230-18,230,18,삼성웰타운아파트,82.739,202008,7,25000,7,2019,굴다리길 7-1
경기도 가평군 가평읍 읍내리,771-1,771,1,에이원파란채,84.842,202008,4,21500,10,2007,가화로 223
경기도 가평군 조종면 현리,258-20,258,20,청수,94.83,202008,10,15500,3,1998, 38-20
경기도 가평군 청평면 청평리,306,306,0,경남아너스빌,84.8896,202008,6,19150,8,2008,골안길 7-28
경기도 가평군 청평면 청평리,306,306,0,경남아너스빌,84.8896,202008,7,19000,8,2008,골안길 7-28
경기도 가평군 청평면 청평리,634-2,634,2,청수,73.33,202008,4,10500,4,1992,경춘로 722
경기도 가평군 청평면 청평리,837,837,0,청평삼성쉐르빌,84.66,202008,3,21000,5,2012,강변나루로 54
경기도 가평군 청평면 청평리,837,837,0,청평삼성쉐르빌,84.68,202008,12,20450,1,2012,강변나루로 54
경기도 가평군 청평면 청평리,837,837,0,청평삼성쉐르빌,84.3,202008,12,20250,2,2012,강변나루로 54
경기도 가평군 청평면 청평리,837,837,0,청평삼성쉐르빌,84.3,202008,13,20500,2,2012,강변나루로 54
경기도 가평군 청평면 청평리,837,837,0,청평삼성쉐르빌,69.76,202008,24,22000,11,2012,강변나루로 54
경기도 고양덕양구 고양동,454,454,0,고양동우방유쉘아파트,59.99,202008,5,20800,7,2007,읍내로 25
경기도 고양덕양구 고양동,454,454,0,고양동우방유쉘아파트,84.93,202008,10,25000,13,2007,읍내로 25
경기도 고양덕양구 고양동,454,454,0,고양동우방유쉘아파트,84.93,202008,11,24250,3,2007,읍내로 25
경기도 고양덕양구 고양동,454,454,0,고양동우방유쉘아파트,84.93,202008,11,25000,5,2007,읍내로 25
경기도 고양덕양구 고양동,454,454,0,고양동우방유쉘아파트,84.93,202008,29,23700,2,2007,읍내로 25
경기도 고양덕양구 고양동,197,197,0,삼성,59.886,202008,3,18700,13,1998,혜음로 30
경기도 고양덕양구 고양동,414-1,414,1,윤창,59.706,202008,6,15700,7,1997,동헌로 398-17
경기도 고양덕양구 고양동,399,399,0,청구,59.97,202008,29,14600,2,1997,동헌로 408-8
경기도 고양덕양구 고양동,1121,1121,0,푸른마을 10단지,84.8767,202008,6,29800,14,2009,푸른마을로120번길 34
경기도 고양덕양구 고양동,1121,1121,0,푸른마을 10단지,115.6625,202008,7,32000,5,2009,푸른마을로120번길 34
경기도 고양덕양구 고양동,1121,1121,0,푸른마을 10단지,84.4997,202008,19,26300,12,2009,푸른마을로120번길 34
경기도 고양덕양구 고양동,1121,1121,0,푸른마을 10단지,115.6625,202008,28,31000,5,2009,푸른마을로120번길 34
경기도 고양덕양구 고양동,720,720,0,푸른마을2단지,114.75,202008,15,26900,25,2004,푸른마을로 16
경기도 고양덕양구 고양동,719,719,0,푸른마을3단지,84.89,202008,3,22800,23,2004,푸른마을로 15
경기도 고양덕양구 고양동,719,719,0,푸른마을3단지,59.98,202008,6,21000,11,2004,푸른마을로 15
경기도 고양덕양구 고양동,719,719,0,푸른마을3단지,84.98,202008,12,23000,6,2004,푸른마을로 15
경기도 고양덕양구 고양동,719,719,0,푸른마을3단지,84.89,202008,13,22800,11,2004,푸른마을로 15
경기도 고양덕양구 고양동,719,719,0,푸른마을3단지,84.89,202008,14,22500,21,2004,푸른마을로 15
경기도 고양덕양구 고양동,719,719,0,푸른마을3단지,59.98,202008,15,19800,15,2004,푸른마을로 15
경기도 고양덕양구 고양동,719,719,0,푸른마을3단지,84.98,202008,15,22000,2,2004,푸른마을로 15
경기도 고양덕양구 고양동,734,734,0,푸른마을4단지,92.978,202008,28,28000,2,2008,푸른마을로 54
경기도 고양덕양구 고양동,734,734,0,푸른마을4단지,92.978,202008,28,29500,14,2008,푸른마을로 54
경기도 고양덕양구 고양동,730,730,0,푸른마을5단지,59.9768,202008,6,21200,14,2007,푸른마을로 56
경기도 고양덕양구 고양동,730,730,0,푸른마을5단지,59.9768,202008,11,20500,12,2007,푸른마을로 56
경기도 고양덕양구 고양동,724,724,0,푸른마을6단지,84.8265,202008,5,23200,3,2007,푸른마을로 55
경기도 고양덕양구 고양동,724,724,0,푸른마을6단지,84.8265,202008,13,25000,8,2007,푸른마을로 55
경기도 고양덕양구 고양동,724,724,0,푸른마을6단지,84.8265,202008,17,24300,15,2007,푸른마을로 55
경기도 고양덕양구 고양동,724,724,0,푸른마을6단지,84.8265,202008,18,24800,11,2007,푸른마을로 55
